,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,78,0,0,0.2976190476190476,3,0,0,0.3056038165981588,0.10033147420350828,0.594064709198333,0,0,False,0
0,82,0,0,0.0,8,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,0
0,83,0,0,0.0,8,0,0,0.5392339816942728,0.24738390221675324,0.213382116088974,0,0,False,0
0,84,0,0,0.0,8,0,0,0.5265996840826808,0.2639072208560942,0.20949309506122504,0,0,False,0
0,85,0,0,0.2976190476190476,3,0,0,0.2925270557013977,0.10222090091687426,0.605252043381728,0,0,False,0
0,86,0,0,0.2976190476190476,3,0,0,0.29965093009937216,0.09837710764867312,0.6019719622519548,0,0,False,0
0,87,0,0,0.0,8,0,0,0.5297912888765401,0.25944592451723797,0.21076278660622197,0,0,False,0
0,88,0,0,0.2976190476190476,3,0,0,0.31228964736987413,0.1025264705391837,0.5851838820909421,0,0,False,0
0,89,0,0,0.0,8,0,0,0.5392532190040514,0.24871116580714464,0.2120356151888039,0,0,False,0
0,90,0,0,0.0,7,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,0
0,78,1,0,0.2976190476190476,3,0,0,0.3056038165981588,0.10033147420350828,0.594064709198333,0,0,False,1
0,82,1,0,0.0,8,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,1
0,83,0,1,0.0,8,0,0,0.5392339816942728,0.24738390221675324,0.213382116088974,0,0,False,1
0,84,1,0,0.0,8,0,0,0.5265996840826808,0.2639072208560942,0.20949309506122504,0,0,False,1
0,85,1,0,0.2976190476190476,3,0,0,0.2925270557013977,0.10222090091687426,0.605252043381728,0,0,False,1
0,86,1,0,0.2976190476190476,3,0,0,0.29965093009937216,0.09837710764867312,0.6019719622519548,0,0,False,1
0,87,0,1,0.0,8,0,0,0.5297912888765401,0.25944592451723797,0.21076278660622197,0,0,False,1
0,88,1,0,0.2976190476190476,3,0,0,0.31228964736987413,0.1025264705391837,0.5851838820909421,0,0,False,1
0,89,1,0,0.0,8,0,0,0.5392532190040514,0.24871116580714464,0.2120356151888039,0,0,False,1
0,90,1,0,0.0,7,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,1
0,78,2,0,0.2976190476190476,3,0,0,0.3056038165981588,0.10033147420350828,0.594064709198333,0,0,False,2
0,82,2,0,0.0,8,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,2
0,83,1,1,0.0,8,0,0,0.5392339816942728,0.24738390221675324,0.213382116088974,0,0,False,2
0,84,2,0,0.0,8,0,0,0.5265996840826808,0.2639072208560942,0.20949309506122504,0,0,False,2
0,85,2,0,0.2976190476190476,3,0,0,0.2925270557013977,0.10222090091687426,0.605252043381728,0,0,False,2
0,86,2,0,0.2976190476190476,3,0,0,0.29965093009937216,0.09837710764867312,0.6019719622519548,0,0,False,2
0,87,0,2,0.0,8,0,0,0.5297912888765401,0.25944592451723797,0.21076278660622197,0,0,False,2
0,88,2,0,0.2976190476190476,3,0,0,0.31228964736987413,0.1025264705391837,0.5851838820909421,0,0,False,2
0,89,2,0,0.0,8,0,0,0.5392532190040514,0.24871116580714464,0.2120356151888039,0,0,False,2
0,90,2,0,0.0,7,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,2
0,78,2,1,0.2976190476190476,3,0,0,0.3056038165981588,0.10033147420350828,0.594064709198333,0,0,False,3
0,82,2,1,0.0,8,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,3
0,83,2,1,0.0,8,0,0,0.5392339816942728,0.24738390221675324,0.213382116088974,0,0,False,3
0,84,3,0,0.0,8,0,0,0.5265996840826808,0.2639072208560942,0.20949309506122504,0,0,False,3
0,85,3,0,0.2976190476190476,3,0,0,0.2925270557013977,0.10222090091687426,0.605252043381728,0,0,False,3
0,86,3,0,0.2976190476190476,3,0,0,0.29965093009937216,0.09837710764867312,0.6019719622519548,0,0,False,3
0,87,0,3,0.0,8,0,0,0.5297912888765401,0.25944592451723797,0.21076278660622197,0,0,False,3
0,88,2,1,0.2976190476190476,3,0,0,0.31228964736987413,0.1025264705391837,0.5851838820909421,0,0,False,3
0,89,3,0,0.0,8,0,0,0.5392532190040514,0.24871116580714464,0.2120356151888039,0,0,False,3
0,90,2,1,0.0,7,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,3
0,78,1,1,0.2976190476190476,3,0,0,0.3056038165981588,0.10033147420350828,0.594064709198333,0,0,False,4
0,82,2,2,0.0,8,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,4
0,83,2,0,0.0,8,0,0,0.5392339816942728,0.24738390221675324,0.213382116088974,0,0,False,4
0,84,4,0,0.0,8,0,0,0.5265996840826808,0.2639072208560942,0.20949309506122504,0,0,False,4
0,85,4,0,0.2976190476190476,3,0,0,0.2925270557013977,0.10222090091687426,0.605252043381728,0,0,False,4
0,86,4,0,0.2976190476190476,3,0,0,0.29965093009937216,0.09837710764867312,0.6019719622519548,0,0,False,4
0,87,0,4,0.0,8,0,0,0.5297912888765401,0.25944592451723797,0.21076278660622197,0,0,False,4
0,88,2,2,0.2976190476190476,3,0,0,0.31228964736987413,0.1025264705391837,0.5851838820909421,0,0,False,4
0,89,3,1,0.0,8,0,0,0.5392532190040514,0.24871116580714464,0.2120356151888039,0,0,False,4
0,90,1,1,0.0,7,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,4
0,78,0,1,0.2976190476190476,3,0,0,0.3056038165981588,0.10033147420350828,0.594064709198333,0,0,False,5
0,82,1,2,0.0,8,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,5
0,83,1,0,0.0,8,0,0,0.5392339816942728,0.24738390221675324,0.213382116088974,0,0,False,5
0,84,5,0,0.0,8,0,0,0.5265996840826808,0.2639072208560942,0.20949309506122504,0,0,False,5
0,85,5,0,0.2976190476190476,3,0,0,0.2925270557013977,0.10222090091687426,0.605252043381728,0,0,False,5
0,86,5,0,0.2976190476190476,3,0,0,0.29965093009937216,0.09837710764867312,0.6019719622519548,0,0,False,5
0,87,0,5,0.0,8,0,0,0.5297912888765401,0.25944592451723797,0.21076278660622197,0,0,False,5
0,88,1,2,0.2976190476190476,3,0,0,0.31228964736987413,0.1025264705391837,0.5851838820909421,0,0,False,5
0,89,3,2,0.0,8,0,0,0.5392532190040514,0.24871116580714464,0.2120356151888039,0,0,False,5
0,90,0,1,0.0,7,0,0,0.5379130955718834,0.24809308203982738,0.2139938223882892,0,0,False,5
