,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,212,0,0,0.4166666666666667,1,0,0,0.2787927010472121,0.1544980702948057,0.5667092286579821,0,0,False,0
0,215,0,0,0.047619047619047616,10,0,0,0.40865898263203126,0.21317850444242648,0.3781625129255422,0,0,False,0
0,216,0,0,0.16666666666666669,4,0,0,0.46127687664246964,0.15209338113897675,0.38662974221855373,0,0,False,0
0,218,0,0,0.0,1,0,0,0.1563411142808872,0.38049222586573583,0.46316665985337696,0,0,False,0
0,219,0,0,0.047619047619047616,10,0,0,0.42384120904865197,0.20770531008157003,0.368453480869778,0,0,False,0
0,220,0,0,0.0,1,0,0,0.15186371346121888,0.3982341015614417,0.4499021849773393,0,0,False,0
0,221,0,0,0.4166666666666667,1,0,0,0.2700806122201343,0.14967010705557973,0.5802492807242859,0,0,False,0
0,222,0,0,0.4166666666666667,1,0,0,0.2649848368250101,0.15745601093173558,0.5775591522432543,0,0,False,0
0,223,0,0,0.4166666666666667,1,0,0,0.2816872486243637,0.14571970001139328,0.572593051364243,0,0,False,0
0,224,0,0,0.047619047619047616,10,0,0,0.4255449942197323,0.20709109533239073,0.367363910447877,0,0,False,0
0,212,0,1,0.4166666666666667,1,0,0,0.2787927010472121,0.1544980702948057,0.5667092286579821,0,0,False,1
0,215,0,1,0.047619047619047616,10,0,0,0.40865898263203126,0.21317850444242648,0.3781625129255422,0,0,False,1
0,216,0,1,0.16666666666666669,4,0,0,0.46127687664246964,0.15209338113897675,0.38662974221855373,0,0,False,1
0,218,0,1,0.0,1,0,0,0.1563411142808872,0.38049222586573583,0.46316665985337696,0,0,False,1
0,219,0,1,0.047619047619047616,10,0,0,0.42384120904865197,0.20770531008157003,0.368453480869778,0,0,False,1
0,220,0,1,0.0,1,0,0,0.15186371346121888,0.3982341015614417,0.4499021849773393,0,0,False,1
0,221,0,1,0.4166666666666667,1,0,0,0.2700806122201343,0.14967010705557973,0.5802492807242859,0,0,False,1
0,222,0,1,0.4166666666666667,1,0,0,0.2649848368250101,0.15745601093173558,0.5775591522432543,0,0,False,1
0,223,0,1,0.4166666666666667,1,0,0,0.2816872486243637,0.14571970001139328,0.572593051364243,0,0,False,1
0,224,1,0,0.047619047619047616,10,0,0,0.4255449942197323,0.20709109533239073,0.367363910447877,0,0,False,1
0,212,0,2,0.4166666666666667,1,0,0,0.2787927010472121,0.1544980702948057,0.5667092286579821,0,0,False,2
0,215,0,2,0.047619047619047616,10,0,0,0.40865898263203126,0.21317850444242648,0.3781625129255422,0,0,False,2
0,216,1,1,0.16666666666666669,4,0,0,0.46127687664246964,0.15209338113897675,0.38662974221855373,0,0,False,2
0,218,0,2,0.0,1,0,0,0.1563411142808872,0.38049222586573583,0.46316665985337696,0,0,False,2
0,219,0,2,0.047619047619047616,10,0,0,0.42384120904865197,0.20770531008157003,0.368453480869778,0,0,False,2
0,220,0,2,0.0,1,0,0,0.15186371346121888,0.3982341015614417,0.4499021849773393,0,0,False,2
0,221,0,2,0.4166666666666667,1,0,0,0.2700806122201343,0.14967010705557973,0.5802492807242859,0,0,False,2
0,222,0,2,0.4166666666666667,1,0,0,0.2649848368250101,0.15745601093173558,0.5775591522432543,0,0,False,2
0,223,0,2,0.4166666666666667,1,0,0,0.2816872486243637,0.14571970001139328,0.572593051364243,0,0,False,2
0,224,2,0,0.047619047619047616,10,0,0,0.4255449942197323,0.20709109533239073,0.367363910447877,0,0,False,2
0,212,0,3,0.4166666666666667,1,0,0,0.2787927010472121,0.1544980702948057,0.5667092286579821,0,0,False,3
0,215,0,3,0.047619047619047616,10,0,0,0.40865898263203126,0.21317850444242648,0.3781625129255422,0,0,False,3
0,216,1,2,0.16666666666666669,4,0,0,0.46127687664246964,0.15209338113897675,0.38662974221855373,0,0,False,3
0,218,0,3,0.0,1,0,0,0.1563411142808872,0.38049222586573583,0.46316665985337696,0,0,False,3
