,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,525,0,0,0.8095238095238095,2,0,0,0.39367841206549925,0.1470258238681154,0.4592957640663852,0,0,False,0
0,526,0,0,0.0,1,0,0,0.07785929876471302,0.45520082028952924,0.46693988094575783,0,0,False,0
0,527,0,0,0.0,1,0,0,0.07969061357522379,0.45429681941109906,0.4660125670136771,0,0,False,0
0,528,0,0,0.8095238095238095,2,0,0,0.4099425058288043,0.15309992321349775,0.436957570957698,0,0,False,0
0,529,0,0,0.0,1,0,0,0.07701136829249791,0.4611339821988124,0.46185464950868965,0,0,False,0
0,530,0,0,0.8095238095238095,2,0,0,0.38062291746550525,0.1421500298424819,0.4772270526920127,0,0,False,0
0,531,0,0,0.0,1,0,0,0.07785929876471302,0.45520082028952924,0.46693988094575783,0,0,False,0
0,532,0,0,0.0,1,0,0,0.08006871599687276,0.46811807683303086,0.45181320717009643,0,0,False,0
0,533,0,0,0.0,1,0,0,0.07449505704190798,0.47874118296953044,0.44676375998856155,0,0,False,0
0,534,0,0,0.0,1,0,0,0.07668640988448833,0.4557797991586666,0.46753379095684516,0,0,False,0
0,525,1,0,0.8095238095238095,2,0,0,0.39367841206549925,0.1470258238681154,0.4592957640663852,0,0,False,1
0,526,0,1,0.0,1,0,0,0.07785929876471302,0.45520082028952924,0.46693988094575783,0,0,False,1
0,527,1,0,0.0,1,0,0,0.07969061357522379,0.45429681941109906,0.4660125670136771,0,0,False,1
0,528,1,0,0.8095238095238095,2,0,0,0.4099425058288043,0.15309992321349775,0.436957570957698,0,0,False,1
0,529,0,1,0.0,1,0,0,0.07701136829249791,0.4611339821988124,0.46185464950868965,0,0,False,1
0,530,1,0,0.8095238095238095,2,0,0,0.38062291746550525,0.1421500298424819,0.4772270526920127,0,0,False,1
0,531,0,1,0.0,1,0,0,0.07785929876471302,0.45520082028952924,0.46693988094575783,0,0,False,1
0,532,0,1,0.0,1,0,0,0.08006871599687276,0.46811807683303086,0.45181320717009643,0,0,False,1
0,533,1,0,0.0,1,0,0,0.07449505704190798,0.47874118296953044,0.44676375998856155,0,0,False,1
0,534,0,1,0.0,1,0,0,0.07668640988448833,0.4557797991586666,0.46753379095684516,0,0,False,1
0,525,2,0,0.8095238095238095,2,0,0,0.39367841206549925,0.1470258238681154,0.4592957640663852,0,0,False,2
0,526,0,2,0.0,1,0,0,0.07785929876471302,0.45520082028952924,0.46693988094575783,0,0,False,2
0,527,2,0,0.0,1,0,0,0.07969061357522379,0.45429681941109906,0.4660125670136771,0,0,False,2
0,528,2,0,0.8095238095238095,2,0,0,0.4099425058288043,0.15309992321349775,0.436957570957698,0,0,False,2
0,529,0,2,0.0,1,0,0,0.07701136829249791,0.4611339821988124,0.46185464950868965,0,0,False,2
