,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,468,0,0,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,0
0,469,0,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,0
0,473,0,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,0
0,474,0,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,0
0,475,0,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,0
0,476,0,0,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,0
0,477,0,0,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,0
0,478,0,0,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,0
0,479,0,0,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,0
0,480,0,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,0
0,468,0,1,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,1
0,469,1,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,1
0,473,1,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,1
0,474,1,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,1
0,475,1,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,1
0,476,0,1,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,1
0,477,1,0,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,1
0,478,0,1,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,1
0,479,1,0,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,1
0,480,1,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,1
0,468,0,2,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,2
0,469,2,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,2
0,473,2,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,2
0,474,2,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,2
0,475,2,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,2
0,476,0,2,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,2
0,477,2,0,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,2
0,478,0,2,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,2
0,479,2,0,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,2
0,480,2,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,2
0,468,0,3,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,3
0,469,3,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,3
0,473,3,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,3
0,474,3,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,3
0,475,3,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,3
0,476,1,2,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,3
0,477,2,1,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,3
0,478,0,3,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,3
0,479,3,0,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,3
0,480,3,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,3
0,468,1,3,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,4
0,469,4,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,4
0,473,4,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,4
0,474,4,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,4
0,475,4,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,4
0,476,1,1,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,4
0,477,2,2,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,4
0,478,1,3,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,4
0,479,4,0,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,4
0,480,4,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,4
0,468,2,3,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,5
0,469,5,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,5
0,473,5,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,5
0,474,5,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,5
0,475,5,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,5
0,476,0,1,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,5
0,477,3,2,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,5
0,478,1,2,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,5
0,479,5,0,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,5
0,480,5,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,5
0,468,2,4,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,6
0,469,6,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,6
0,473,6,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,6
0,474,6,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,6
0,475,6,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,6
0,476,0,2,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,6
0,477,4,2,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,6
0,478,0,2,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,6
0,479,5,1,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,6
0,480,6,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,6
0,468,1,4,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,7
0,469,7,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,7
0,473,7,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,7
0,474,7,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,7
0,475,7,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,7
0,476,0,3,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,7
0,477,5,2,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,7
0,478,0,1,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,7
0,479,4,1,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,7
0,480,7,0,1.6280000000000001,2,0,0,0.18514243666294342,0.7383016582169687,0.07655590512008789,0,0,False,7
0,468,0,4,0.07142857142857145,10,0,0,0.31428721325121023,0.2386254593161232,0.4470873274326667,0,0,False,8
0,469,8,0,1.6280000000000001,2,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,8
0,473,8,0,0.0,3,0,0,0.4322432397730012,0.34832484051352747,0.21943191971347126,0,0,False,8
0,474,8,0,1.6280000000000001,2,0,0,0.18425085516639253,0.7390477610329316,0.07670138380067576,0,0,False,8
0,475,8,0,1.6280000000000001,3,0,0,0.18504683532731556,0.7379204240391433,0.07703274063354118,0,0,False,8
0,476,1,3,0.07142857142857145,10,0,0,0.3100192871954011,0.23538499717686123,0.4545957156277376,0,0,False,8
0,477,6,2,0.0,3,0,0,0.42429880148953286,0.34192278504237206,0.23377841346809494,0,0,False,8
0,478,1,1,0.07142857142857145,10,0,0,0.313735270978697,0.23820639206571878,0.4480583369555842,0,0,False,8
0,479,3,1,0.0,3,0,0,0.43127668752358067,0.3475459407479598,0.2211773717284595,0,0,False,8
