,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,314,0,0,0.059523809523809534,9,0,0,0.2608367711366837,0.027771347265034184,0.7113918815982821,0,0,False,0
0,315,0,0,0.39285714285714285,5,0,0,0.4469809823187402,0.5170815209142411,0.03593749676701871,0,0,False,0
0,322,0,0,0.0,8,0,0,0.23575581944250698,0.5544783857101749,0.209765794847318,0,0,False,0
0,323,0,0,0.059523809523809534,9,0,0,0.2607878015817117,0.02795387369429474,0.7112583247239935,0,0,False,0
0,324,0,0,0.059523809523809534,10,0,0,0.2608367711366837,0.027771347265034184,0.7113918815982821,0,0,False,0
0,325,0,0,0.39285714285714285,6,0,0,0.4469809823187402,0.5170815209142411,0.03593749676701871,0,0,False,0
0,326,0,0,0.059523809523809534,9,0,0,0.25627747531445216,0.027285918055757315,0.7164366066297906,0,0,False,0
0,327,0,0,0.059523809523809534,9,0,0,0.26456477703915726,0.027631281116609976,0.7078039418442329,0,0,False,0
0,328,0,0,0.39285714285714285,5,0,0,0.4417476638103658,0.5219747564219186,0.03627757976771559,0,0,False,0
0,329,0,0,0.0,8,0,0,0.23113879404325274,0.5436195199726712,0.22524168598407604,0,0,False,0
0,314,1,0,0.059523809523809534,9,0,0,0.2608367711366837,0.027771347265034184,0.7113918815982821,0,0,False,1
0,315,1,0,0.39285714285714285,5,0,0,0.4469809823187402,0.5170815209142411,0.03593749676701871,0,0,False,1
0,322,0,1,0.0,8,0,0,0.23575581944250698,0.5544783857101749,0.209765794847318,0,0,False,1
0,323,1,0,0.059523809523809534,9,0,0,0.2607878015817117,0.02795387369429474,0.7112583247239935,0,0,False,1
0,324,1,0,0.059523809523809534,10,0,0,0.2608367711366837,0.027771347265034184,0.7113918815982821,0,0,False,1
0,325,1,0,0.39285714285714285,6,0,0,0.4469809823187402,0.5170815209142411,0.03593749676701871,0,0,False,1
0,326,1,0,0.059523809523809534,9,0,0,0.25627747531445216,0.027285918055757315,0.7164366066297906,0,0,False,1
0,327,1,0,0.059523809523809534,9,0,0,0.26456477703915726,0.027631281116609976,0.7078039418442329,0,0,False,1
0,328,1,0,0.39285714285714285,5,0,0,0.4417476638103658,0.5219747564219186,0.03627757976771559,0,0,False,1
0,329,0,1,0.0,8,0,0,0.23113879404325274,0.5436195199726712,0.22524168598407604,0,0,False,1
0,314,1,1,0.059523809523809534,9,0,0,0.2608367711366837,0.027771347265034184,0.7113918815982821,0,0,False,2
0,315,2,0,0.39285714285714285,5,0,0,0.4469809823187402,0.5170815209142411,0.03593749676701871,0,0,False,2
0,322,0,2,0.0,8,0,0,0.23575581944250698,0.5544783857101749,0.209765794847318,0,0,False,2
0,323,2,0,0.059523809523809534,9,0,0,0.2607878015817117,0.02795387369429474,0.7112583247239935,0,0,False,2
0,324,2,0,0.059523809523809534,10,0,0,0.2608367711366837,0.027771347265034184,0.7113918815982821,0,0,False,2
0,325,2,0,0.39285714285714285,6,0,0,0.4469809823187402,0.5170815209142411,0.03593749676701871,0,0,False,2
0,326,2,0,0.059523809523809534,9,0,0,0.25627747531445216,0.027285918055757315,0.7164366066297906,0,0,False,2
0,327,1,1,0.059523809523809534,9,0,0,0.26456477703915726,0.027631281116609976,0.7078039418442329,0,0,False,2
0,328,2,0,0.39285714285714285,5,0,0,0.4417476638103658,0.5219747564219186,0.03627757976771559,0,0,False,2
0,329,0,2,0.0,8,0,0,0.23113879404325274,0.5436195199726712,0.22524168598407604,0,0,False,2
0,314,0,1,0.059523809523809534,9,0,0,0.2608367711366837,0.027771347265034184,0.7113918815982821,0,0,False,3
