,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,61,0,0,0.9761904761904762,2,0,0,0.0518681564162344,0.420561891489381,0.5275699520943845,0,0,False,0
0,79,0,0,0.11904761904761907,2,0,0,0.383912396884611,0.5671527076009288,0.048934895514460196,0,0,False,0
0,81,0,0,0.34523809523809523,3,0,0,0.24699129737425216,0.6665084149522308,0.08650028767351713,0,0,False,0
0,83,0,0,0.19047619047619047,4,0,0,0.37808540997360496,0.3779739694449215,0.2439406205814734,0,0,False,0
0,84,0,0,0.0,2,0,0,0.5493885936292844,0.29748007260213977,0.15313133376857588,0,0,False,0
0,85,0,0,0.0,2,0,0,0.5527379311231575,0.2952689409113749,0.1519931279654677,0,0,False,0
0,86,0,0,0.19047619047619047,4,0,0,0.38345270575394946,0.3691436956470097,0.24740359859904082,0,0,False,0
0,87,0,0,0.9761904761904762,2,0,0,0.052283554667516656,0.4159213259934717,0.5317951193390117,0,0,False,0
0,88,0,0,0.0,2,0,0,0.5355408870441736,0.3151875567720121,0.14927155618381446,0,0,False,0
0,89,0,0,0.9761904761904762,2,0,0,0.05044495216610187,0.43646102567304673,0.5130940221608514,0,0,False,0
0,61,0,1,0.9761904761904762,2,0,0,0.0518681564162344,0.420561891489381,0.5275699520943845,0,0,False,1
0,79,0,1,0.11904761904761907,2,0,0,0.383912396884611,0.5671527076009288,0.048934895514460196,0,0,False,1
0,81,1,0,0.34523809523809523,3,0,0,0.24699129737425216,0.6665084149522308,0.08650028767351713,0,0,False,1
0,83,1,0,0.19047619047619047,4,0,0,0.37808540997360496,0.3779739694449215,0.2439406205814734,0,0,False,1
0,84,1,0,0.0,2,0,0,0.5493885936292844,0.29748007260213977,0.15313133376857588,0,0,False,1
0,85,0,1,0.0,2,0,0,0.5527379311231575,0.2952689409113749,0.1519931279654677,0,0,False,1
0,86,1,0,0.19047619047619047,4,0,0,0.38345270575394946,0.3691436956470097,0.24740359859904082,0,0,False,1
0,87,0,1,0.9761904761904762,2,0,0,0.052283554667516656,0.4159213259934717,0.5317951193390117,0,0,False,1
0,88,1,0,0.0,2,0,0,0.5355408870441736,0.3151875567720121,0.14927155618381446,0,0,False,1
0,89,0,1,0.9761904761904762,2,0,0,0.05044495216610187,0.43646102567304673,0.5130940221608514,0,0,False,1
0,61,0,2,0.9761904761904762,2,0,0,0.0518681564162344,0.420561891489381,0.5275699520943845,0,0,False,2
0,79,0,2,0.11904761904761907,2,0,0,0.383912396884611,0.5671527076009288,0.048934895514460196,0,0,False,2
0,81,2,0,0.34523809523809523,3,0,0,0.24699129737425216,0.6665084149522308,0.08650028767351713,0,0,False,2
0,83,2,0,0.19047619047619047,4,0,0,0.37808540997360496,0.3779739694449215,0.2439406205814734,0,0,False,2
0,84,1,1,0.0,2,0,0,0.5493885936292844,0.29748007260213977,0.15313133376857588,0,0,False,2
0,85,0,2,0.0,2,0,0,0.5527379311231575,0.2952689409113749,0.1519931279654677,0,0,False,2
0,86,2,0,0.19047619047619047,4,0,0,0.38345270575394946,0.3691436956470097,0.24740359859904082,0,0,False,2
0,87,0,2,0.9761904761904762,2,0,0,0.052283554667516656,0.4159213259934717,0.5317951193390117,0,0,False,2
0,88,2,0,0.0,2,0,0,0.5355408870441736,0.3151875567720121,0.14927155618381446,0,0,False,2
0,89,1,1,0.9761904761904762,2,0,0,0.05044495216610187,0.43646102567304673,0.5130940221608514,0,0,False,2
0,61,1,2,0.9761904761904762,2,0,0,0.0518681564162344,0.420561891489381,0.5275699520943845,0,0,False,3
0,79,0,3,0.11904761904761907,2,0,0,0.383912396884611,0.5671527076009288,0.048934895514460196,0,0,False,3
0,81,3,0,0.34523809523809523,3,0,0,0.24699129737425216,0.6665084149522308,0.08650028767351713,0,0,False,3
0,83,2,1,0.19047619047619047,4,0,0,0.37808540997360496,0.3779739694449215,0.2439406205814734,0,0,False,3
0,84,0,1,0.0,2,0,0,0.5493885936292844,0.29748007260213977,0.15313133376857588,0,0,False,3
0,85,0,3,0.0,2,0,0,0.5527379311231575,0.2952689409113749,0.1519931279654677,0,0,False,3
0,86,2,1,0.19047619047619047,4,0,0,0.38345270575394946,0.3691436956470097,0.24740359859904082,0,0,False,3
0,87,0,3,0.9761904761904762,2,0,0,0.052283554667516656,0.4159213259934717,0.5317951193390117,0,0,False,3
0,88,3,0,0.0,2,0,0,0.5355408870441736,0.3151875567720121,0.14927155618381446,0,0,False,3
0,89,2,1,0.9761904761904762,2,0,0,0.05044495216610187,0.43646102567304673,0.5130940221608514,0,0,False,3
