,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,486,0,0,0.09523809523809523,6,0,0,0.15139838894568738,0.38514688538596215,0.46345472566835044,0,0,False,0
0,490,0,0,0.0,3,0,0,0.05619242677354871,0.7104752527427483,0.23333232048370312,0,0,False,0
0,491,0,0,0.09523809523809523,6,0,0,0.14538021816733532,0.3878782963340552,0.46674148549860955,0,0,False,0
0,492,0,0,0.09523809523809523,6,0,0,0.15485813187132735,0.37109631504365326,0.47404555308501933,0,0,False,0
0,493,0,0,0.09523809523809523,6,0,0,0.1591026837754244,0.3816502090668095,0.45924710715776607,0,0,False,0
0,494,0,0,0.0,3,0,0,0.05477870825429745,0.7177592680537187,0.22746202369198387,0,0,False,0
0,495,0,0,0.0,3,0,0,0.05938875135449369,0.6940065732500544,0.2466046753954519,0,0,False,0
0,496,0,0,0.0,3,0,0,0.06114954249568176,0.7067436572931399,0.23210680021117816,0,0,False,0
0,497,0,0,0.0,3,0,0,0.05906457273726338,0.7083131715226237,0.232622255740113,0,0,False,0
0,498,0,0,0.0,3,0,0,0.058008937872657464,0.7091078276246837,0.2328832345026588,0,0,False,0
0,486,1,0,0.09523809523809523,6,0,0,0.15139838894568738,0.38514688538596215,0.46345472566835044,0,0,False,1
0,490,1,0,0.0,3,0,0,0.05619242677354871,0.7104752527427483,0.23333232048370312,0,0,False,1
0,491,0,1,0.09523809523809523,6,0,0,0.14538021816733532,0.3878782963340552,0.46674148549860955,0,0,False,1
0,492,1,0,0.09523809523809523,6,0,0,0.15485813187132735,0.37109631504365326,0.47404555308501933,0,0,False,1
0,493,1,0,0.09523809523809523,6,0,0,0.1591026837754244,0.3816502090668095,0.45924710715776607,0,0,False,1
0,494,1,0,0.0,3,0,0,0.05477870825429745,0.7177592680537187,0.22746202369198387,0,0,False,1
0,495,1,0,0.0,3,0,0,0.05938875135449369,0.6940065732500544,0.2466046753954519,0,0,False,1
0,496,1,0,0.0,3,0,0,0.06114954249568176,0.7067436572931399,0.23210680021117816,0,0,False,1
0,497,1,0,0.0,3,0,0,0.05906457273726338,0.7083131715226237,0.232622255740113,0,0,False,1
0,498,1,0,0.0,3,0,0,0.058008937872657464,0.7091078276246837,0.2328832345026588,0,0,False,1
0,486,2,0,0.09523809523809523,6,0,0,0.15139838894568738,0.38514688538596215,0.46345472566835044,0,0,False,2
0,490,2,0,0.0,3,0,0,0.05619242677354871,0.7104752527427483,0.23333232048370312,0,0,False,2
0,491,0,2,0.09523809523809523,6,0,0,0.14538021816733532,0.3878782963340552,0.46674148549860955,0,0,False,2
0,492,2,0,0.09523809523809523,6,0,0,0.15485813187132735,0.37109631504365326,0.47404555308501933,0,0,False,2
0,493,2,0,0.09523809523809523,6,0,0,0.1591026837754244,0.3816502090668095,0.45924710715776607,0,0,False,2
0,494,2,0,0.0,3,0,0,0.05477870825429745,0.7177592680537187,0.22746202369198387,0,0,False,2
0,495,2,0,0.0,3,0,0,0.05938875135449369,0.6940065732500544,0.2466046753954519,0,0,False,2
0,496,1,1,0.0,3,0,0,0.06114954249568176,0.7067436572931399,0.23210680021117816,0,0,False,2
0,497,2,0,0.0,3,0,0,0.05906457273726338,0.7083131715226237,0.232622255740113,0,0,False,2
0,498,2,0,0.0,3,0,0,0.058008937872657464,0.7091078276246837,0.2328832345026588,0,0,False,2
0,486,3,0,0.09523809523809523,6,0,0,0.15139838894568738,0.38514688538596215,0.46345472566835044,0,0,False,3
0,490,2,1,0.0,3,0,0,0.05619242677354871,0.7104752527427483,0.23333232048370312,0,0,False,3
0,491,1,2,0.09523809523809523,6,0,0,0.14538021816733532,0.3878782963340552,0.46674148549860955,0,0,False,3
0,492,2,1,0.09523809523809523,6,0,0,0.15485813187132735,0.37109631504365326,0.47404555308501933,0,0,False,3
