,id,xPos,yPos,fitness,A,foodFlag,nestFlag,pRepeat,pTarget,pPhero,timeForFood,timeForNest,deadFlag,timestep
0,606,0,0,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,0
0,612,0,0,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,0
0,617,0,0,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,0
0,618,0,0,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,0
0,619,0,0,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,0
0,620,0,0,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,0
0,621,0,0,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,0
0,622,0,0,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,0
0,623,0,0,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,0
0,624,0,0,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,0
0,606,0,1,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,1
0,612,0,1,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,1
0,617,0,1,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,1
0,618,0,1,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,1
0,619,0,1,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,1
0,620,0,1,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,1
0,621,0,1,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,1
0,622,0,1,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,1
0,623,0,1,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,1
0,624,0,1,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,1
0,606,0,2,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,2
0,612,0,2,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,2
0,617,1,1,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,2
0,618,1,1,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,2
0,619,0,2,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,2
0,620,1,1,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,2
0,621,1,1,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,2
0,622,0,2,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,2
0,623,0,2,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,2
0,624,0,2,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,2
0,606,1,2,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,3
0,612,0,3,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,3
0,617,1,0,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,3
0,618,1,0,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,3
0,619,0,3,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,3
0,620,2,1,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,3
0,621,2,1,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,3
0,622,0,3,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,3
0,623,0,3,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,3
0,624,1,2,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,3
0,606,1,1,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,4
0,612,0,4,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,4
0,617,0,0,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,4
0,618,0,0,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,4
0,619,0,4,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,4
0,620,2,0,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,4
0,621,3,1,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,4
0,622,0,4,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,4
0,623,0,4,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,4
0,624,2,2,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,4
0,606,2,1,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,5
0,612,1,4,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,5
0,617,0,1,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,5
0,618,0,1,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,5
0,619,0,5,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,5
0,620,1,0,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,5
0,621,3,2,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,5
0,622,0,5,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,5
0,623,1,4,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,5
0,624,2,1,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,5
0,606,2,0,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,6
0,612,1,3,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,6
0,617,1,1,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,6
0,618,0,2,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,6
0,619,1,5,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,6
0,620,0,0,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,6
0,621,2,2,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,6
0,622,0,6,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,6
0,623,1,3,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,6
0,624,2,0,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,6
0,606,1,0,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,7
0,612,0,3,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,7
0,617,1,0,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,7
0,618,0,3,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,7
0,619,2,5,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,7
0,620,0,1,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,7
0,621,1,2,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,7
0,622,0,7,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,7
0,623,1,2,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,7
0,624,3,0,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,7
0,606,0,0,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,8
0,612,0,2,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,8
0,617,0,0,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,8
0,618,1,3,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,8
0,619,2,4,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,8
0,620,0,2,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,8
0,621,1,1,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,8
0,622,0,8,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,8
0,623,1,1,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,8
0,624,3,1,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,8
0,606,0,1,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,9
0,612,0,1,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,9
0,617,0,1,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,9
0,618,1,2,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,9
0,619,1,4,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,9
0,620,1,2,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,9
0,621,0,1,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,9
0,622,0,9,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,9
0,623,0,1,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,9
0,624,3,2,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,9
0,606,0,2,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,10
0,612,1,1,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,10
0,617,0,2,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,10
0,618,1,1,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,10
0,619,0,4,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,10
0,620,1,3,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,10
0,621,0,0,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,10
0,622,0,10,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,10
0,623,0,2,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,10
0,624,4,2,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,10
0,606,0,3,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,11
0,612,2,1,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,11
0,617,0,3,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,11
0,618,2,1,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,11
0,619,0,3,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,11
0,620,2,3,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,11
0,621,1,0,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,11
0,622,0,11,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,11
0,623,1,2,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,11
0,624,4,1,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,11
0,606,0,4,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,12
0,612,3,1,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,12
0,617,1,3,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,12
0,618,2,2,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,12
0,619,0,2,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,12
0,620,2,4,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,12
0,621,1,1,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,12
0,622,0,12,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,12
0,623,1,1,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,12
0,624,4,0,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,12
0,606,1,4,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,13
0,612,3,0,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,13
0,617,1,2,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,13
0,618,1,2,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,13
0,619,1,2,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,13
0,620,3,4,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,13
0,621,1,2,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,13
0,622,0,13,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,13
0,623,0,1,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,13
0,624,5,0,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,13
0,606,2,4,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,14
0,612,2,0,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,14
0,617,1,1,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,14
0,618,0,2,0.09523809523809523,8,0,0,0.5658183544589868,0.1172658588789204,0.31691578666209286,0,0,False,14
0,619,1,1,0.09523809523809523,8,0,0,0.5828849344770224,0.11067265600639625,0.3064424095165814,0,0,False,14
0,620,3,3,0.09523809523809523,8,0,0,0.5774727997016441,0.11233763746035616,0.3101895628379997,0,0,False,14
0,621,2,2,0.09523809523809523,8,0,0,0.5708241822287264,0.11104426056074963,0.31813155721052405,0,0,False,14
0,622,0,14,1.004,4,0,0,0.043233735760275574,0.8861179066729863,0.07064835756673811,0,0,False,14
0,623,0,0,0.0,3,0,0,0.19174995913419857,0.16291648877017398,0.6453335520956275,0,0,False,14
0,624,6,0,0.09523809523809523,8,0,0,0.5672929141415742,0.11035731164409973,0.32234977421432603,0,0,False,14
0,606,3,4,1.004,4,0,0,0.04332178914124868,0.8879226472592731,0.06875556359947842,0,0,False,15
0,612,1,0,0.09523809523809523,8,0,0,0.5813050511660098,0.1130831376395564,0.3056118111944338,0,0,False,15
0,617,1,0,0.0,3,0,0,0.19059762301686362,0.16794700646921867,0.6414553705139178,0,0,False,15
